TimeStamp	TMP	Permeability	Permeability TC	dP module	dP module TC	dP module TC abs	Flux	Vcrossflow	Recovery	Active program number	Mem. retention	Sys. retention	00-FIT-01	01-FIT-01	01-FIT-02	01-FIT-03	01-PIT-01	01-PIT-02	01-PIT-03	00-LT-01	02-LT-01	00-QIT-01	00-QIT-02	01-QIT-01	01-QIT-02	01-TIT-01	01-TIT-02	00-P-01	Power_00-P-01	00-FC-01	00-FC-02	01-P-01	Power_01-P-01	01-FC-01	02-P-01	02-FC-01	02-FC-02	02-FC-03	00-COV-01	00-SC-01	00-COV-02	00-SC-02	04-SC-01	01-HE-01	PV FIL DIR.	00-AV-01	00-AV-02	00-AV-03	00-AV-04	01-AV-01	01-AV-02	01-AV-03	01-AV-04	01-AV-06	01-AV-05	01-AV-07	01-AV-08	01-AV-09	01-AV-10	01-AV-11	01-AV-12	01-AV-13	01-AV-14	01-AV-15	03-AV-01	03-AV-02	03-AV-03	03-AV-04	03-AV-05	Total permeate	Total permeate BW	Total feed	PV used perm dosing	Net recovery	Specific_power	Filtration timer	Chemical timer
2026-02-11 01:24:11 77	0	NaN	NaN	-0.31	-0.2	0.2	0	0.19	0	21	0	0	3.34	4.23	-0.87	0	0.129	0.594	3.75	76	104	8.8	0.835	1.132	0.659	5.52	5.78	1	0.01	49	0	0	0.07	3.4	1	50	47.5	48	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.9	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:16 78	0	NaN	NaN	-0.3	-0.2	0.2	0	0.19	0	21	0	0	3.35	4.24	-0.88	0	0.132	0.596	3.81	76	104	8.79	0.834	1.132	0.659	5.55	5.78	1	0.02	49	0	0	0.07	3.4	1	50	47.5	49.1	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.9	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:21 79	0	NaN	NaN	-0.28	-0.19	0.19	0	0.18	0	21	0	0	3.41	3.93	-0.13	0	0.055	0.491	1.17	74	104	8.79	0.835	1.132	0.659	5.58	5.81	1	0.01	49	0	0	0.06	3.4	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.9	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:26 80	0	NaN	NaN	-0.27	-0.18	0.18	0	0.16	0	21	0	0	3.5	3.56	0	0	0.037	0.465	0.38	74	104	8.79	0.835	1.131	0.659	5.62	5.87	1	0	49	0	0	0.05	3.4	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:31 80	0	NaN	NaN	-0.27	-0.18	0.18	0	0.16	0	21	0	0	3.51	3.53	0	0	0.037	0.464	0.31	74	104	8.78	0.835	1.131	0.659	5.65	5.9	1	0	49	0	0	0.05	3.4	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:36 81	0	NaN	NaN	-0.27	-0.18	0.18	0	0.16	0	21	0	0	3.51	3.52	0	0	0.037	0.465	0.3	74	104	8.78	0.835	1.131	0.659	5.68	5.93	1	0	49	0	0	0.05	3.4	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:41 82	0	NaN	NaN	0.13	0.09	0.09	0	0.13	0	21	0	0	2.35	2.87	0	0	0	0.029	0.18	97	104	8.78	0.835	1.131	0.659	5.7	5.92	0	0	49	0	0	0	3.4	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:46 82	-0.07	8.51	12.63	0.16	0.11	0.11	-0.6	0.01	101.8	10	41.64	20.95	0.67	0.32	-0.03	0	0	0.001	0.08	70	104	8.78	0.834	1.129	0.659	5.73	5.94	0	0	49	0	0	0	3.4	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0	55.0150436616667	25.6742535869444
2026-02-11 01:24:51 83	-0.03	2.03	3.02	0.05	0.03	0.03	-0.1	0	-21.3	10	41.97	20.54	0.02	0.01	0	0.02	0.006	0.118	0.11	99	104	8.78	0.829	1.136	0.659	5.76	6.07	0	0	49	0	0	0	3.4	0	50	47.5	49.6	0	0	0	9.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	-0.01	55.0150436616667	25.6742535869444
2026-02-11 01:24:56 83	3.57	3.94	5.83	0.01	0.01	0.01	14.1	0	84.2	10	40.22	20.27	1.56	0	0.7	0.13	3.661	3.812	0.17	110	104	8.77	0.828	1.104	0.66	5.79	6.12	1	0.2	46.6	0	0	0	3.2	0	50	47.5	49.6	0	0	0	9.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.28	55.0150436616667	25.6742535869444
2026-02-11 01:25:01 83	3.64	5.63	8.32	0.44	0.3	0.3	20.5	0.18	85.7	10	12.47	20.27	1.21	4.07	1.02	0.17	3.932	3.651	0.16	95	104	8.77	0.828	0.754	0.66	5.87	5.99	1	0.15	46.6	0	1	-0.04	3.2	0	50	47.5	49.6	0	0	0	9.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.11	55.0150436616667	25.6742535869444
2026-02-11 01:25:06 84	3.64	5.6	8.27	0.44	0.3	0.3	20.3	0.2	85.6	10	12.13	20.58	1.19	4.4	1.02	0.17	3.927	3.649	0.16	96	104	8.78	0.828	0.748	0.658	5.88	5.41	1	0.15	46.3	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	9.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.11	0.06318281	25.675317371
2026-02-11 01:25:11 85	3.63	5.59	8.29	0.44	0.3	0.3	20.3	0.2	85.6	10	19.59	20.58	1.18	4.42	1.01	0.17	3.921	3.638	0.16	96	104	8.78	0.828	0.818	0.658	5.74	5.32	1	0.15	46.1	0	1	-0.04	3.7	0	50	47.5	49.6	0	0	0	9.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.1	0.146763196666667	25.6767103775278
2026-02-11 01:25:16 86	3.63	5.56	8.23	0.44	0.3	0.3	20.2	0.2	85.6	10	15.88	19.92	1.18	4.44	1.01	0.17	3.925	3.641	0.16	96	104	8.78	0.828	0.788	0.663	5.78	5.32	1	0.15	46.1	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	10.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.1	0.230344983333333	25.6781034067778
2026-02-11 01:25:21 86	3.63	5.55	8.1	0.45	0.3	0.3	20.2	0.2	85.5	10	14.18	19.46	1.17	4.44	1.01	0.17	3.924	3.639	0.16	96	104	8.78	0.829	0.778	0.668	6.22	5.35	1	0.15	46.1	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	10.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.1	0.313599856666667	25.6794909885278
2026-02-11 01:25:26 86	3.64	5.53	7.93	0.44	0.31	0.31	20.1	0.2	85.4	10	13.99	19.28	1.17	4.44	1.01	0.17	3.931	3.647	0.16	96	104	8.78	0.829	0.778	0.669	6.85	5.41	1	0.15	46.3	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	10.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.1	0.39694702	25.6808801077778
2026-02-11 01:25:31 87	3.65	5.52	7.79	0.45	0.32	0.32	20.1	0.2	85.5	10	14.21	19.42	1.17	4.44	1.01	0.17	3.938	3.653	0.16	96	104	8.77	0.829	0.779	0.668	7.39	5.44	1	0.15	46.4	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.7	0.1	79.8	0.1	0.48040934	25.6822711465278
2026-02-11 01:25:36 88	3.65	5.51	7.7	0.45	0.32	0.32	20.1	0.2	85.4	10	16.64	19.88	1.17	4.44	1.01	0.17	3.943	3.657	0.16	96	104	8.77	0.83	0.798	0.665	7.66	5.41	1	0.15	46.6	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	0.563878271666667	25.6836622953611
2026-02-11 01:25:41 88	3.65	5.53	7.74	0.45	0.32	0.32	20.2	0.2	85.5	10	17.87	20.27	1.17	4.43	1.01	0.17	3.948	3.66	0.16	96	104	8.77	0.83	0.805	0.662	7.64	5.39	1	0.15	46.6	0	1	-0.04	3.9	0	50	47.5	49.6	0	0	0	11.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	0.647338871666667	25.6850533046111
2026-02-11 01:25:46 89	3.66	5.53	7.8	0.44	0.31	0.31	20.2	0.2	85.5	10	18.1	20.31	1.18	4.45	1.01	0.17	3.949	3.665	0.16	96	104	8.76	0.83	0.807	0.661	7.37	5.38	1	0.15	46.7	0	1	-0.04	3.9	0	50	47.5	49.6	0	0	0	12	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	0.730811918333333	25.6864445226944
2026-02-11 01:25:51 91	3.65	5.53	7.9	0.45	0.31	0.31	20.2	0.2	85.5	10	17.74	19.97	1.18	4.44	1.01	0.17	3.947	3.662	0.16	96	104	8.76	0.83	0.807	0.664	6.96	5.35	1	0.15	46.7	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	12.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	0.814419558333333	25.68783798275
2026-02-11 01:25:56 91	3.65	5.53	8	0.44	0.31	0.31	20.2	0.2	85.5	10	17.19	19.35	1.18	4.45	1.01	0.17	3.947	3.664	0.16	96	104	8.76	0.83	0.808	0.669	6.56	5.32	1	0.15	46.7	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	12.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	0.897755621666667	25.6892269179722
2026-02-11 01:26:01 91	3.66	5.52	8.07	0.44	0.3	0.3	20.2	0.2	85.5	10	17.01	18.74	1.18	4.43	1.01	0.17	3.952	3.668	0.16	96	104	8.76	0.83	0.812	0.674	6.23	5.32	1	0.15	46.7	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	12.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.11	0.981276051666667	25.6906189241111
2026-02-11 01:26:06 93	3.65	5.52	8.14	0.44	0.3	0.3	20.2	0.2	85.5	10	17.26	18.31	1.18	4.44	1.01	0.17	3.949	3.665	0.16	96	104	8.77	0.83	0.819	0.678	5.97	5.32	1	0.15	46.7	0	1	-0.04	3.7	0	50	47.5	49.6	0	0	0	13.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	1.06468486666667	25.6920090719722
2026-02-11 01:26:11 93	3.66	5.52	8.18	0.44	0.3	0.3	20.2	0.2	85.5	10	17.48	18.09	1.17	4.43	1.01	0.17	3.951	3.669	0.16	96	104	8.77	0.83	0.824	0.68	5.75	5.33	1	0.15	46.8	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.11	1.14802719833333	25.693398111
2026-02-11 01:26:16 93	3.67	5.51	8.22	0.44	0.3	0.3	20.2	0.2	85.5	10	17.92	18.13	1.18	4.44	1.01	0.17	3.958	3.674	0.16	96	104	8.77	0.83	0.828	0.679	5.59	5.33	1	0.15	46.8	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	13.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.11	1.23149066166667	25.6947891683889
2026-02-11 01:26:21 93	3.66	5.53	8.27	0.44	0.3	0.3	20.2	0.2	85.5	10	18.35	18.35	1.18	4.44	1.01	0.17	3.956	3.672	0.16	96	104	8.77	0.83	0.83	0.677	5.46	5.35	1	0.15	46.8	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	14.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.1	1.31479197166667	25.69617752375
2026-02-11 01:26:26 93	3.65	5.52	8.29	0.44	0.29	0.29	20.1	0.2	84.3	10	19.09	18.7	1.19	4.44	1.01	0.19	3.946	3.664	0.16	96	104	8.77	0.83	0.834	0.675	5.35	5.35	1	0.15	46.7	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	14.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.11	1.39812542333333	25.6975664137222
2026-02-11 01:26:31 94	3.64	5.51	8.3	0.44	0.3	0.3	20.1	0.2	83.9	10	19.97	19.14	1.19	4.44	1	0.19	3.932	3.647	0.16	96	104	8.77	0.83	0.838	0.671	5.27	5.35	1	0.15	46.4	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	13.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.8	-0.4	32.8	0.1	79.8	0.11	1.48154740666667	25.6989567810278
2026-02-11 01:26:36 94	3.62	5.51	8.31	0.44	0.29	0.29	20	0.2	83.9	10	20.72	19.62	1.18	4.45	1	0.19	3.915	3.632	0.16	95	105	8.77	0.83	0.841	0.667	5.21	5.35	1	0.15	46	0	1	-0.04	3.8	0	50	47.5	49.6	0	0	0	12.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	1.56489994	25.7003459891944
2026-02-11 01:26:41 94	3.61	5.51	8.33	0.44	0.29	0.29	19.9	0.2	84	10	21.68	20.14	1.18	4.44	1	0.19	3.905	3.623	0.16	96	105	8.77	0.83	0.846	0.663	5.17	5.35	1	0.15	45.9	0	1	-0.04	3.7	0	50	47.5	49.6	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	1.648249355	25.7017351459167
2026-02-11 01:26:46 95	3.61	5.51	8.33	0.44	0.29	0.29	19.9	0.2	83.9	10	22.32	20.66	1.18	4.44	1	0.19	3.905	3.622	0.16	96	105	8.77	0.83	0.847	0.658	5.13	5.34	1	0.15	45.8	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	10.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	1.73170752	25.7031261152778
2026-02-11 01:26:51 95	3.61	5.51	8.34	0.44	0.29	0.29	19.9	0.2	83.9	10	23.16	21.19	1.18	4.45	0.99	0.19	3.901	3.617	0.16	96	105	8.77	0.83	0.851	0.654	5.1	5.34	1	0.15	45.7	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	9.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.1	1.81504209833333	25.7045150258611
2026-02-11 01:26:56 96	3.61	5.51	8.34	0.44	0.29	0.29	19.8	0.2	83.9	10	24.02	21.67	1.18	4.44	0.99	0.19	3.896	3.615	0.16	96	105	8.77	0.83	0.855	0.65	5.08	5.34	1	0.15	45.7	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	8.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.1	1.89856853666667	25.7059071325
2026-02-11 01:27:01 97	3.61	5.5	8.34	0.44	0.29	0.29	19.9	0.2	84.4	10	24.77	22.14	1.17	4.43	0.99	0.18	3.9	3.617	0.16	96	105	8.77	0.83	0.859	0.646	5.06	5.34	1	0.15	45.7	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	7.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.1	1.98211178166667	25.7072995205833
2026-02-11 01:27:06 97	3.63	5.49	8.33	0.44	0.29	0.29	19.9	0.2	85.3	10	25.35	22.58	1.16	4.43	1	0.17	3.916	3.637	0.16	96	105	8.77	0.83	0.86	0.642	5.04	5.34	1	0.15	46.1	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.1	2.065456055	25.7086885910278
2026-02-11 01:27:11 97	3.64	5.5	8.34	0.44	0.29	0.29	20	0.2	85.4	10	25.94	22.97	1.17	4.44	1	0.17	3.931	3.649	0.16	96	105	8.76	0.83	0.863	0.639	5.03	5.34	1	0.15	46.4	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	8.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.1	2.14894923166667	25.7100801445833
2026-02-11 01:27:16 98	3.65	5.49	8.33	0.44	0.29	0.29	20.1	0.2	85.4	10	26.52	23.32	1.17	4.45	1	0.17	3.945	3.664	0.16	96	105	8.76	0.83	0.866	0.636	5.01	5.35	1	0.15	46.6	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	8.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.23221842666667	25.7114679641667
2026-02-11 01:27:21 99	3.66	5.51	8.36	0.44	0.29	0.29	20.1	0.2	85.4	10	27.06	23.63	1.17	4.44	1.01	0.17	3.95	3.667	0.16	96	105	8.76	0.83	0.869	0.634	5	5.35	1	0.15	46.8	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	8.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.1	2.315686845	25.7128591041944
2026-02-11 01:27:26 99	3.66	5.5	8.35	0.44	0.29	0.29	20.1	0.2	85.4	10	27.52	23.89	1.17	4.43	1.01	0.17	3.957	3.675	0.16	96	105	8.77	0.83	0.871	0.632	5	5.35	1	0.15	46.9	0	1	-0.04	3.7	0	50	47.5	49.6	0	0	0	9.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.39912506666667	25.7142497418611
2026-02-11 01:27:32 00	3.67	5.49	8.34	0.44	0.29	0.29	20.1	0.2	85.4	10	28.13	24.15	1.17	4.43	1.01	0.17	3.963	3.68	0.16	96	105	8.77	0.83	0.876	0.629	4.99	5.35	1	0.15	47	0	1	-0.04	3.7	0	50	47.5	49.6	0	0	0	9.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.48263837333333	25.7156416296389
2026-02-11 01:27:37 02	3.67	5.5	8.35	0.44	0.29	0.29	20.2	0.2	85.4	10	28.54	24.37	1.17	4.44	1.01	0.17	3.964	3.68	0.16	96	105	8.77	0.83	0.878	0.628	4.99	5.35	1	0.15	47	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	9.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.56621365166667	25.7170345518056
2026-02-11 01:27:42 02	3.67	5.5	8.35	0.44	0.29	0.29	20.2	0.2	85.4	10	28.85	24.54	1.17	4.45	1.01	0.17	3.963	3.683	0.16	95	105	8.77	0.83	0.88	0.626	4.99	5.35	1	0.15	47.1	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	9.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.64956543	25.7184237479444
2026-02-11 01:27:47 02	3.67	5.5	8.35	0.44	0.29	0.29	20.2	0.2	85.4	10	29.18	24.67	1.18	4.44	1.01	0.17	3.966	3.682	0.16	96	105	8.77	0.83	0.883	0.625	4.98	5.35	1	0.15	47.1	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	10.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.73291454833333	25.7198128988056
2026-02-11 01:27:52 02	3.68	5.5	8.35	0.44	0.29	0.29	20.2	0.2	85.4	10	29.51	24.8	1.18	4.44	1.01	0.17	3.967	3.685	0.16	96	105	8.77	0.83	0.885	0.624	4.98	5.35	1	0.15	47.1	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	10.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.81632614166667	25.7212030933333
2026-02-11 01:27:57 03	3.68	5.49	8.34	0.44	0.29	0.29	20.2	0.2	85.4	10	29.9	24.89	1.18	4.44	1.01	0.17	3.968	3.688	0.16	96	105	8.77	0.83	0.889	0.623	4.98	5.35	1	0.15	47.1	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	10.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.89968402666667	25.7225923905278
2026-02-11 01:28:02 03	3.68	5.49	8.35	0.44	0.29	0.29	20.2	0.2	85.4	10	30.15	24.98	1.18	4.44	1.01	0.17	3.969	3.686	0.16	96	105	8.77	0.83	0.891	0.622	4.98	5.35	1	0.15	47.2	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	10.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	2.98316208333333	25.7239836923889
2026-02-11 01:28:07 04	3.68	5.49	8.35	0.44	0.29	0.29	20.2	0.2	85.4	10	30.34	25.02	1.18	4.43	1.01	0.17	3.97	3.689	0.16	96	105	8.78	0.83	0.893	0.622	4.98	5.38	1	0.15	47.2	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	3.066615395	25.7253745808056
2026-02-11 01:28:12 05	3.68	5.49	8.34	0.44	0.29	0.29	20.2	0.2	85.4	10	30.55	25.07	1.18	4.45	1.01	0.17	3.973	3.691	0.16	96	105	8.78	0.83	0.895	0.622	4.98	5.38	1	0.15	47.2	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	3.150132165	25.7267665260833
2026-02-11 01:28:17 05	3.68	5.49	8.34	0.44	0.29	0.29	20.2	0.2	85.4	10	30.78	25.11	1.18	4.44	1.01	0.17	3.968	3.687	0.16	96	105	8.78	0.83	0.898	0.621	4.98	5.38	1	0.15	47.2	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	11.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	3.23349773666667	25.7281559522778
2026-02-11 01:28:22 07	3.68	5.5	8.35	0.45	0.29	0.29	20.2	0.2	85.4	10	31.04	25.15	1.18	4.44	1.01	0.17	3.972	3.685	0.16	96	105	8.78	0.83	0.901	0.621	4.98	5.38	1	0.15	47.2	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	11.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	3.31705552	25.7295485820833
2026-02-11 01:28:27 07	3.68	5.48	8.33	0.44	0.29	0.29	20.2	0.2	85.4	10	31.21	25.15	1.18	4.43	1.01	0.17	3.968	3.686	0.16	96	105	8.78	0.83	0.903	0.621	4.98	5.38	1	0.15	47.2	0	1	-0.04	3.6	0	50	47.5	49.6	0	0	0	12	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25.9	-0.4	32.8	0.1	79.8	0.11	3.40049475	25.7309392367778
